id,step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud,zscore
281328,93,C1464489812,4,M,28007,M1198415165,28007,es_wellnessandbeauty,347.24,1,4.31
174555,60,C186469824,4,F,28007,M1823072687,28007,es_transportation,102.43,0,4.31
92193,33,C1007572087,2,F,28007,M480139044,28007,es_health,794.96,1,4.31
494628,153,C79727066,3,M,28007,M480139044,28007,es_health,794.94,1,4.3
242893,81,C1338125837,3,F,28007,M480139044,28007,es_health,794.91,1,4.3
561178,171,C905744010,2,F,28007,M1823072687,28007,es_transportation,102.36,0,4.3
318548,103,C578700012,4,F,28007,M1823072687,28007,es_transportation,102.35,0,4.3
879,0,C1135867657,6,M,28007,M1823072687,28007,es_transportation,102.34,0,4.3
591741,179,C142595093,1,F,28007,M1535107174,28007,es_wellnessandbeauty,346.63,1,4.3
442971,138,C1468001998,3,F,28007,M2122776122,28007,es_home,993.27,1,4.3
492658,152,C194016923,3,F,28007,M980657600,28007,es_sportsandtoys,1142.23,1,4.3
49419,19,C1304621872,2,F,28007,M1823072687,28007,es_transportation,102.22,0,4.29
77652,29,C374616385,1,F,28007,M980657600,28007,es_sportsandtoys,1140.84,1,4.29
266023,88,C1468001998,3,F,28007,M855959430,28007,es_hyper,241.23,1,4.29
65994,24,C1626806996,4,M,28007,M348934600,28007,es_transportation,102.12,0,4.29
73560,27,C1728122351,3,F,28007,M480139044,28007,es_health,792.24,1,4.29
206713,70,C1549322511,4,M,28007,M1823072687,28007,es_transportation,102.1,0,4.29
220060,74,C276142295,3,M,28007,M1823072687,28007,es_transportation,102.09,0,4.29
432334,136,C928090253,3,M,28007,M480139044,28007,es_health,791.26,1,4.28
584210,177,C695108722,2,M,28007,M1823072687,28007,es_transportation,101.97,0,4.28
390403,124,C2035341190,2,M,28007,M348934600,28007,es_transportation,101.96,0,4.28
92306,34,C330615170,2,F,28007,M480139044,28007,es_health,790.85,1,4.28
151911,53,C1040272582,2,M,28007,M348934600,28007,es_transportation,101.93,0,4.28
266527,88,C1517749848,2,F,28007,M1823072687,28007,es_transportation,101.87,0,4.27
523371,160,C1906860092,3,F,28007,M1823072687,28007,es_transportation,101.86,0,4.27
202634,69,C1325638360,5,M,28007,M348934600,28007,es_transportation,101.84,0,4.27
469144,146,C1510535804,3,F,28007,M855959430,28007,es_hyper,240.42,1,4.27
10863,4,C965421722,1,F,28007,M2122776122,28007,es_home,987.86,1,4.27
549523,167,C1476138873,5,F,28007,M1823072687,28007,es_transportation,101.75,0,4.27
120252,43,C1125717761,5,M,28007,M480139044,28007,es_health,788.44,1,4.26
329829,107,C1987985724,2,M,28007,M1823072687,28007,es_transportation,101.54,0,4.26
509974,157,C218446443,2,M,28007,M480139044,28007,es_health,787.19,1,4.25
375613,120,C2005070127,2,F,28007,M480139044,28007,es_health,787.14,1,4.25
407077,128,C1732568163,4,F,28007,M855959430,28007,es_hyper,239.2,1,4.24
270359,89,C632176173,2,M,28007,M1313686961,28007,es_contents,185.13,0,4.24
107172,39,C2113737065,2,F,28007,M480139044,28007,es_health,785.08,1,4.24
509464,157,C208151769,1,M,28007,M855959430,28007,es_hyper,239.05,1,4.24
350598,113,C932908444,1,F,28007,M480139044,28007,es_health,784.99,1,4.24
17516,7,C1032319289,3,F,28007,M480139044,28007,es_health,784.69,1,4.24
75651,28,C2058916086,2,F,28007,M348934600,28007,es_transportation,101.2,0,4.24
183772,63,C706599076,2,M,28007,M1198415165,28007,es_wellnessandbeauty,342.36,1,4.23
65779,24,C1849046345,4,F,28007,M1198415165,28007,es_wellnessandbeauty,342.09,1,4.23
117785,42,C159675329,1,F,28007,M480139044,28007,es_health,783.09,1,4.23
198427,68,C1671770086,2,M,28007,M348934600,28007,es_transportation,101.01,0,4.22
179878,62,C1978250683,3,F,28007,M855959430,28007,es_hyper,238.33,1,4.22
281463,93,C150820973,2,F,28007,M480139044,28007,es_health,782.54,1,4.22
243111,81,C1082769360,4,M,28007,M1888755466,28007,es_otherservices,805.52,1,4.22
291067,96,C1279785305,2,F,28007,M348934600,28007,es_transportation,100.95,0,4.22
60660,23,C1998442183,3,F,28007,M1823072687,28007,es_transportation,100.93,0,4.22
544136,166,C587299231,2,F,28007,M480139044,28007,es_health,781.78,1,4.22
414304,131,C1171622243,5,M,28007,M855959430,28007,es_hyper,238.07,1,4.22
140602,49,C587216359,5,F,28007,M1873032707,28007,es_hotelservices,1156.66,1,4.22
208015,71,C1477378413,3,M,28007,M2122776122,28007,es_home,978.09,1,4.22
172664,60,C1489632788,3,F,28007,M480139044,28007,es_health,781.09,1,4.21
190197,65,C2118328869,2,F,28007,M1198415165,28007,es_wellnessandbeauty,341.04,1,4.21
244680,82,C1897313368,5,F,28007,M480139044,28007,es_health,780.65,1,4.21
61661,23,C639699427,3,M,28007,M480139044,28007,es_health,780.52,1,4.21
549950,168,C2100466386,2,F,28007,M480139044,28007,es_health,780.51,1,4.21
142425,50,C171345183,3,F,28007,M348934600,28007,es_transportation,100.74,0,4.21
268729,89,C908718101,3,F,28007,M1823072687,28007,es_transportation,100.74,0,4.21
366667,117,C2085186254,1,F,28007,M348934600,28007,es_transportation,100.72,0,4.21
131625,47,C422403315,0,F,28007,M1198415165,28007,es_wellnessandbeauty,340.72,1,4.21
545350,166,C2004941826,2,F,28007,M980657600,28007,es_sportsandtoys,1122.35,1,4.2
336003,108,C369566106,4,M,28007,M480139044,28007,es_health,779.06,1,4.2
453811,141,C1501096176,5,F,28007,M855959430,28007,es_hyper,237.26,1,4.2
579518,175,C1802714004,2,M,28007,M1535107174,28007,es_wellnessandbeauty,340.05,1,4.2
36030,14,C1375316332,1,F,28007,M1823072687,28007,es_transportation,100.52,0,4.2
271650,90,C1331907286,2,M,28007,M1823072687,28007,es_transportation,100.51,0,4.2
341712,110,C1510535804,3,F,28007,M855959430,28007,es_hyper,237.04,1,4.2
83788,31,C1849046345,4,F,28007,M480139044,28007,es_health,778.06,1,4.19
558375,170,C616715154,2,F,28007,M1198415165,28007,es_wellnessandbeauty,339.73,1,4.19
57420,21,C931370744,2,F,28007,M855959430,28007,es_hyper,236.64,1,4.19
565719,172,C1207877529,3,M,28007,M1313686961,28007,es_contents,183.26,0,4.19
329922,107,C1784755412,3,F,28007,M1823072687,28007,es_transportation,100.33,0,4.19
93078,34,C451189693,6,F,28007,M1823072687,28007,es_transportation,100.3,0,4.18
422630,133,C1878500339,2,F,28007,M1823072687,28007,es_transportation,100.3,0,4.18
361284,116,C187473376,2,F,28007,M1198415165,28007,es_wellnessandbeauty,338.99,1,4.18
427816,134,C301422123,3,M,28007,M1198415165,28007,es_wellnessandbeauty,338.54,1,4.17
455739,142,C1215440829,U,E,28007,M1198415165,28007,es_wellnessandbeauty,338.26,1,4.17
265579,88,C1472480119,2,F,28007,M1198415165,28007,es_wellnessandbeauty,338.14,1,4.17
4521,1,C1801015376,2,M,28007,M348934600,28007,es_transportation,99.96,0,4.16
518493,159,C179390259,4,F,28007,M348934600,28007,es_transportation,99.96,0,4.16
332059,107,C812882942,1,F,28007,M1823072687,28007,es_transportation,99.95,0,4.16
174625,60,C1051712338,4,M,28007,M480139044,28007,es_health,773.41,1,4.16
407314,129,C381007057,1,F,28007,M480139044,28007,es_health,773.2,1,4.16
72320,27,C1079254393,1,F,28007,M480139044,28007,es_health,773.04,1,4.16
167808,58,C1978250683,3,F,28007,M151143676,28007,es_barsandrestaurants,203.28,1,4.16
283080,93,C381007057,1,F,28007,M480139044,28007,es_health,772.96,1,4.16
241182,81,C1647495093,3,M,28007,M480139044,28007,es_health,772.61,1,4.16
117427,42,C610735261,2,F,28007,M1823072687,28007,es_transportation,99.83,0,4.16
50774,19,C1181615831,3,M,28007,M1888755466,28007,es_otherservices,794.53,1,4.15
474923,147,C150273597,4,M,28007,M1823072687,28007,es_transportation,99.77,0,4.15
300123,98,C238162071,2,F,28007,M480139044,28007,es_health,770.87,1,4.15
536261,164,C2078688167,3,F,28007,M840466850,28007,es_tech,647.03,1,4.14
534420,163,C576358551,6,M,28007,M1748431652,28007,es_wellnessandbeauty,336.38,1,4.14
74661,27,C599675908,2,M,28007,M209847108,28007,es_wellnessandbeauty,336.27,1,4.14
543330,166,C688041542,2,M,28007,M480139044,28007,es_health,769.14,1,4.14
107173,39,C1076053396,4,M,28007,M480139044,28007,es_health,768.7,1,4.13
177244,61,C775101977,3,M,28007,M348934600,28007,es_transportation,99.36,0,4.13
276317,91,C2132932756,3,M,28007,M348934600,28007,es_transportation,99.34,0,4.13
336706,109,C362857866,3,F,28007,M1823072687,28007,es_transportation,99.32,0,4.13
447072,140,C655625028,6,F,28007,M855959430,28007,es_hyper,233.94,1,4.13
357437,115,C1332295774,3,M,28007,M480139044,28007,es_health,767.8,1,4.13
168223,58,C37682628,1,M,28007,M857378720,28007,es_hotelservices,1135.16,1,4.12
466510,145,C1815496848,2,M,28007,M1823072687,28007,es_transportation,99.22,0,4.12
586502,177,C1439880421,4,F,28007,M1823072687,28007,es_transportation,99.2,0,4.12
497777,153,C1516949785,3,M,28007,M1198415165,28007,es_wellnessandbeauty,335.07,1,4.12
590669,178,C350034124,1,F,28007,M1888755466,28007,es_otherservices,789.07,1,4.12
245805,82,C1811749392,2,F,28007,M1823072687,28007,es_transportation,99.1,0,4.12
323637,105,C1423828273,2,M,28007,M1823072687,28007,es_transportation,98.97,0,4.11
196454,67,C1826105311,3,F,28007,M151143676,28007,es_barsandrestaurants,201.22,1,4.11
546142,166,C85142763,4,M,28007,M480139044,28007,es_health,764.43,1,4.11
153619,54,C521436442,3,F,28007,M348934600,28007,es_transportation,98.92,0,4.11
328308,106,C1350963410,5,F,28007,M480139044,28007,es_health,764.34,1,4.11
33704,13,C848293063,5,F,28007,M348934600,28007,es_transportation,98.9,0,4.1
376172,120,C915430510,2,F,28007,M348934600,28007,es_transportation,98.89,0,4.1
206642,70,C1213002113,1,F,28007,M348934600,28007,es_transportation,98.85,0,4.1
356627,114,C2001183195,2,M,28007,M1823072687,28007,es_transportation,98.83,0,4.1
227459,77,C1789457872,2,F,28007,M1535107174,28007,es_wellnessandbeauty,333.57,1,4.1
50414,19,C401828466,3,M,28007,M348934600,28007,es_transportation,98.79,0,4.1
554575,169,C413065793,2,F,28007,M151143676,28007,es_barsandrestaurants,200.69,1,4.09
79004,29,C1163388474,2,F,28007,M2122776122,28007,es_home,953.85,1,4.09
155562,54,C694574500,6,M,28007,M1823072687,28007,es_transportation,98.67,0,4.09
301559,99,C958780730,4,M,28007,M1823072687,28007,es_transportation,98.65,0,4.09
327870,106,C103240070,2,F,28007,M78078399,28007,es_wellnessandbeauty,333.01,1,4.09
467041,145,C1375316332,1,F,28007,M348934600,28007,es_transportation,98.64,0,4.09
409212,129,C748358246,2,M,28007,M1741626453,28007,es_sportsandtoys,1097.59,1,4.09
439960,138,C483912131,2,F,28007,M1535107174,28007,es_wellnessandbeauty,332.81,1,4.09
37414,14,C190398591,6,M,28007,M1823072687,28007,es_transportation,98.57,0,4.09
448417,140,C1076110991,2,M,28007,M840466850,28007,es_tech,639.88,1,4.09
354428,114,C1088464518,2,F,28007,M348934600,28007,es_transportation,98.56,0,4.09
88500,32,C264736518,4,F,28007,M923029380,28007,es_home,952.31,1,4.08
573034,174,C1838494462,2,F,28007,M1823072687,28007,es_transportation,98.53,0,4.08
224260,76,C910454738,4,F,28007,M209847108,28007,es_wellnessandbeauty,332.54,1,4.08
535697,164,C1517749848,2,F,28007,M1823072687,28007,es_transportation,98.51,0,4.08
94240,34,C345640256,4,F,28007,M348934600,28007,es_transportation,98.5,0,4.08
583920,177,C1150646122,3,M,28007,M1823072687,28007,es_transportation,98.46,0,4.08
410743,130,C475624028,2,M,28007,M1888755466,28007,es_otherservices,782.17,1,4.08
456158,142,C983659750,2,M,28007,M1823072687,28007,es_transportation,98.41,0,4.08
37927,14,C359668643,2,M,28007,M348934600,28007,es_transportation,98.4,0,4.08
390803,124,C221508235,2,F,28007,M1823072687,28007,es_transportation,98.39,0,4.08
368,0,C1214229415,4,F,28007,M348934600,28007,es_transportation,98.35,0,4.07
251658,84,C440694138,2,F,28007,M855959430,28007,es_hyper,231.39,1,4.07
543401,166,C963460752,3,M,28007,M85975013,28007,es_food,138.85,0,4.07
74244,27,C74966273,2,F,28007,M480139044,28007,es_health,759.18,1,4.07
91975,33,C2055156879,3,F,28007,M2122776122,28007,es_home,949.49,1,4.07
213040,72,C156263401,4,F,28007,M840466850,28007,es_tech,637.26,1,4.06
350878,113,C474847450,2,M,28007,M480139044,28007,es_health,757.98,1,4.06
112468,40,C811312110,3,F,28007,M480139044,28007,es_health,757.85,1,4.06
337232,109,C1490935984,4,F,28007,M480139044,28007,es_health,757.77,1,4.06
98248,36,C1860405125,1,F,28007,M480139044,28007,es_health,757.12,1,4.06
56913,21,C1882920635,2,M,28007,M348934600,28007,es_transportation,98.06,0,4.06
459669,143,C864252220,3,F,28007,M1535107174,28007,es_wellnessandbeauty,330.76,1,4.06
360873,116,C831905583,3,M,28007,M480139044,28007,es_health,756.03,1,4.05
374389,119,C1255221015,3,F,28007,M1888755466,28007,es_otherservices,778.07,1,4.05
452213,141,C1423644375,2,M,28007,M1823072687,28007,es_transportation,97.94,0,4.05
170310,59,C719332132,2,F,28007,M348934600,28007,es_transportation,97.91,0,4.05
397545,126,C1806256044,3,M,28007,M85975013,28007,es_food,138.26,0,4.05
235888,79,C2128263275,2,M,28007,M480139044,28007,es_health,755.54,1,4.05
129618,46,C811312110,3,F,28007,M480139044,28007,es_health,755.53,1,4.05
170137,59,C186516178,3,F,28007,M1873032707,28007,es_hotelservices,1117.53,1,4.04
433999,136,C952397244,4,M,28007,M1823072687,28007,es_transportation,97.84,0,4.04
54113,20,C481773197,4,F,28007,M348934600,28007,es_transportation,97.82,0,4.04
451000,141,C1237476993,1,M,28007,M547558035,28007,es_fashion,289.92,1,4.04
584202,177,C903741897,2,F,28007,M1198415165,28007,es_wellnessandbeauty,329.55,1,4.04
170901,59,C823141445,1,F,28007,M348934600,28007,es_transportation,97.7,0,4.04
330053,107,C1268275182,1,M,28007,M1823072687,28007,es_transportation,97.68,0,4.03
464732,144,C486343841,3,M,28007,M85975013,28007,es_food,137.93,0,4.03
289731,95,C2113737065,2,F,28007,M480139044,28007,es_health,753.48,1,4.03
144235,51,C341886098,5,M,28007,M1823072687,28007,es_transportation,97.66,0,4.03
191137,66,C1422393615,2,M,28007,M85975013,28007,es_food,137.9,0,4.03
190693,65,C1903856065,1,M,28007,M1823072687,28007,es_transportation,97.64,0,4.03
474960,147,C1537903478,4,M,28007,M348934600,28007,es_transportation,97.63,0,4.03
107346,39,C432013067,1,M,28007,M1823072687,28007,es_transportation,97.62,0,4.03
495659,153,C1825950751,4,F,28007,M1823072687,28007,es_transportation,97.61,0,4.03
2678,1,C1143401925,1,F,28007,M1535107174,28007,es_wellnessandbeauty,329.13,1,4.03
387200,123,C1928842916,2,M,28007,M209847108,28007,es_wellnessandbeauty,329.05,1,4.03
410225,129,C678324895,3,F,28007,M547558035,28007,es_fashion,289.22,1,4.03
203434,69,C1764447156,3,F,28007,M348934600,28007,es_transportation,97.58,0,4.03
162897,57,C1189367947,2,M,28007,M1823072687,28007,es_transportation,97.57,0,4.03
329962,107,C587299231,2,F,28007,M480139044,28007,es_health,752.57,1,4.03
543645,166,C1736605496,4,M,28007,M1823072687,28007,es_transportation,97.56,0,4.03
555279,169,C388262831,2,F,28007,M1823072687,28007,es_transportation,97.56,0,4.03
205704,70,C360122873,2,F,28007,M480139044,28007,es_health,752.4,1,4.03
78819,29,C1541237057,2,F,28007,M480139044,28007,es_health,752.1,1,4.03
360277,115,C1029994689,3,M,28007,M1823072687,28007,es_transportation,97.5,0,4.02
167807,58,C1175419672,2,M,28007,M151143676,28007,es_barsandrestaurants,197.97,1,4.02
106574,38,C1181615831,3,M,28007,M855959430,28007,es_hyper,229.14,1,4.02
183739,63,C1189224644,2,M,28007,M1823072687,28007,es_transportation,97.44,0,4.02
529568,162,C686064678,2,F,28007,M85975013,28007,es_food,137.58,0,4.02
358313,115,C597262762,3,F,28007,M1823072687,28007,es_transportation,97.43,0,4.02
223202,75,C1228152586,1,F,28007,M348934600,28007,es_transportation,97.41,0,4.02
114027,41,C218446443,2,M,28007,M840466850,28007,es_tech,630.86,1,4.01
235692,79,C1928005021,1,F,28007,M1198415165,28007,es_wellnessandbeauty,328.03,1,4.01
439234,137,C2004941826,2,F,28007,M151143676,28007,es_barsandrestaurants,197.53,1,4.01
209002,71,C1158738757,3,M,28007,M1823072687,28007,es_transportation,97.26,0,4.01
242444,81,C131682780,2,F,28007,M1823072687,28007,es_transportation,97.26,0,4.01
543605,166,C1070277785,4,F,28007,M1823072687,28007,es_transportation,97.24,0,4.01
331653,107,C483912131,2,F,28007,M480139044,28007,es_health,749.57,1,4.01
389177,124,C233539413,2,F,28007,M348934600,28007,es_transportation,97.18,0,4.01
330139,107,C1350963410,5,F,28007,M2122776122,28007,es_home,937.14,1,4.01
546693,167,C2051145244,5,M,28007,M1198415165,28007,es_wellnessandbeauty,327.48,1,4.01
71832,27,C1857263556,1,F,28007,M348934600,28007,es_transportation,97.15,0,4.0
6617,2,C309177915,3,M,28007,M980657600,28007,es_sportsandtoys,1079.27,1,4.0
244016,82,C1604376835,1,F,28007,M348934600,28007,es_transportation,97.14,0,4.0
497027,153,C1884342559,2,F,28007,M1823072687,28007,es_transportation,97.11,0,4.0
485620,150,C2002713196,2,M,28007,M980657600,28007,es_sportsandtoys,1078.75,1,4.0
174213,60,C928090253,3,M,28007,M151143676,28007,es_barsandrestaurants,197.14,1,4.0
160109,56,C85142763,4,M,28007,M480139044,28007,es_health,748.51,1,4.0
422465,133,C882083718,3,M,28007,M855959430,28007,es_hyper,228.15,1,4.0
384740,122,C39858251,5,F,28007,M348934600,28007,es_transportation,97.07,0,4.0
516256,158,C296571542,2,F,28007,M348934600,28007,es_transportation,97.03,0,4.0
178882,62,C1517707344,2,M,28007,M1198415165,28007,es_wellnessandbeauty,326.82,1,4.0
397166,126,C1368210201,2,F,28007,M480139044,28007,es_health,747.39,1,3.99
144490,51,C1327677398,2,M,28007,M348934600,28007,es_transportation,96.97,0,3.99
34257,13,C834963773,5,F,28007,M480139044,28007,es_health,747.24,1,3.99
16320,6,C1572610482,3,F,28007,M840466850,28007,es_tech,627.98,1,3.99
321160,104,C483912131,2,F,28007,M1198415165,28007,es_wellnessandbeauty,326.55,1,3.99
266734,88,C777863522,5,F,28007,M1823072687,28007,es_transportation,96.88,0,3.99
552329,168,C1494829095,3,F,28007,M1198415165,28007,es_wellnessandbeauty,326.42,1,3.99
146801,51,C260437492,3,F,28007,M348934600,28007,es_transportation,96.87,0,3.99
317884,103,C1273110804,4,M,28007,M1823072687,28007,es_transportation,96.83,0,3.99
102831,37,C1478081031,4,F,28007,M1823072687,28007,es_transportation,96.82,0,3.99
78879,29,C1750881279,4,F,28007,M480139044,28007,es_health,745.79,1,3.98
266022,88,C251449240,3,F,28007,M855959430,28007,es_hyper,227.35,1,3.98
527806,162,C620551378,2,F,28007,M1313686961,28007,es_contents,176.54,0,3.98
163806,57,C1350963410,5,F,28007,M547558035,28007,es_fashion,286.56,1,3.98
16379,6,C834739424,3,F,28007,M1823072687,28007,es_transportation,96.73,0,3.98
73757,27,C2006367089,6,F,28007,M1823072687,28007,es_transportation,96.72,0,3.98
203341,69,C910454738,4,F,28007,M855959430,28007,es_hyper,227.19,1,3.98
81247,30,C1827713539,4,M,28007,M348934600,28007,es_transportation,96.7,0,3.98
78880,29,C2027325203,5,F,28007,M480139044,28007,es_health,744.9,1,3.98
420061,132,C1321173882,2,F,28007,M1823072687,28007,es_transportation,96.67,0,3.98
415712,131,C546386486,3,F,28007,M78078399,28007,es_wellnessandbeauty,325.58,1,3.98
277103,91,C961154945,3,M,28007,M480139044,28007,es_health,744.56,1,3.98
552182,168,C344209010,5,F,28007,M348934600,28007,es_transportation,96.64,0,3.98
218969,74,C200511130,2,M,28007,M1823072687,28007,es_transportation,96.63,0,3.97
533022,163,C211657450,1,F,28007,M1198415165,28007,es_wellnessandbeauty,325.32,1,3.97
67617,25,C1849046345,4,F,28007,M1873032707,28007,es_hotelservices,1100.9,1,3.97
377693,120,C1018653381,2,F,28007,M1823072687,28007,es_transportation,96.56,0,3.97
498509,154,C207575907,6,M,28007,M1823072687,28007,es_transportation,96.54,0,3.97
126577,45,C711859898,3,F,28007,M1823072687,28007,es_transportation,96.51,0,3.97
6140,2,C576436654,6,F,28007,M151143676,28007,es_barsandrestaurants,195.81,1,3.97
455222,142,C1014783484,1,F,28007,M1823072687,28007,es_transportation,96.49,0,3.97
210614,72,C1476505660,1,F,28007,M480139044,28007,es_health,743.14,1,3.97
353289,113,C510046708,6,F,28007,M1823072687,28007,es_transportation,96.46,0,3.97
380955,121,C1923945958,2,M,28007,M855959430,28007,es_hyper,226.39,1,3.96
71564,26,C417912401,3,F,28007,M1823072687,28007,es_transportation,96.4,0,3.96
40547,15,C567616900,4,M,28007,M1823072687,28007,es_transportation,96.38,0,3.96
479733,149,C1936493073,3,F,28007,M1823072687,28007,es_transportation,96.38,0,3.96
355240,114,C1839662768,3,F,28007,M209847108,28007,es_wellnessandbeauty,324.55,1,3.96
295468,97,C1089789227,2,F,28007,M1823072687,28007,es_transportation,96.37,0,3.96
493398,152,C119537158,4,F,28007,M1823072687,28007,es_transportation,96.37,0,3.96
226982,77,C1404665203,1,F,28007,M840466850,28007,es_tech,623.92,1,3.96
441740,138,C1394467199,3,M,28007,M480139044,28007,es_health,741.99,1,3.96
181891,63,C2113737065,2,F,28007,M980657600,28007,es_sportsandtoys,1069.43,1,3.96
161426,56,C1466730207,4,F,28007,M1823072687,28007,es_transportation,96.34,0,3.96
414717,131,C483912131,2,F,28007,M480139044,28007,es_health,741.8,1,3.96
67251,25,C484067548,5,M,28007,M78078399,28007,es_wellnessandbeauty,324.25,1,3.96
182699,63,C1459810780,2,F,28007,M1823072687,28007,es_transportation,96.23,0,3.95
537575,164,C1072166767,3,F,28007,M1823072687,28007,es_transportation,96.23,0,3.95
279805,92,C978637475,2,F,28007,M348934600,28007,es_transportation,96.21,0,3.95
229592,77,C56859969,6,F,28007,M547558035,28007,es_fashion,284.79,1,3.95
505973,156,C1179217322,5,F,28007,M480139044,28007,es_health,740.27,1,3.95
119999,43,C1216867117,4,F,28007,M1823072687,28007,es_transportation,96.14,0,3.95
322745,105,C1420354861,2,F,28007,M1823072687,28007,es_transportation,96.14,0,3.95
529387,162,C1242770016,4,M,28007,M348934600,28007,es_transportation,96.02,0,3.94
124644,44,C806399525,2,F,28007,M855959430,28007,es_hyper,225.31,1,3.94
539263,165,C767740583,2,F,28007,M1823072687,28007,es_transportation,95.99,0,3.94
443651,139,C2073207955,3,M,28007,M348934600,28007,es_transportation,95.98,0,3.94
330863,107,C576597517,3,F,28007,M1198415165,28007,es_wellnessandbeauty,322.85,1,3.93
432523,136,C846596637,2,M,28007,M855959430,28007,es_hyper,225.07,1,3.93
180728,62,C229665572,5,F,28007,M348934600,28007,es_transportation,95.89,0,3.93
401290,127,C577335130,4,M,28007,M980657600,28007,es_sportsandtoys,1063.75,1,3.93
389406,124,C1899061870,3,F,28007,M348934600,28007,es_transportation,95.88,0,3.93
579519,175,C806943770,4,F,28007,M1535107174,28007,es_wellnessandbeauty,322.59,1,3.93
362308,116,C910454738,4,F,28007,M480139044,28007,es_health,737.51,1,3.93
229591,77,C931370744,2,F,28007,M547558035,28007,es_fashion,283.58,1,3.93
148234,52,C1082462651,3,F,28007,M85975013,28007,es_food,135.22,0,3.93
177064,61,C1341159565,2,F,28007,M348934600,28007,es_transportation,95.75,0,3.92
195338,67,C1690793519,2,F,28007,M1823072687,28007,es_transportation,95.74,0,3.92
124998,44,C485578112,3,F,28007,M348934600,28007,es_transportation,95.71,0,3.92
438259,137,C1023803355,4,M,28007,M1823072687,28007,es_transportation,95.71,0,3.92
298140,98,C409740988,5,M,28007,M1823072687,28007,es_transportation,95.7,0,3.92
561067,171,C638119430,4,F,28007,M348934600,28007,es_transportation,95.65,0,3.92
78696,29,C1978250683,3,F,28007,M78078399,28007,es_wellnessandbeauty,321.73,1,3.92
181566,63,C582688427,5,M,28007,M1823072687,28007,es_transportation,95.61,0,3.92
424570,133,C1350963410,5,F,28007,M547558035,28007,es_fashion,282.98,1,3.92
171414,59,C1761368684,1,F,28007,M348934600,28007,es_transportation,95.59,0,3.92
391033,124,C810569063,2,F,28007,M1823072687,28007,es_transportation,95.56,0,3.91
456202,142,C34948851,3,F,28007,M1823072687,28007,es_transportation,95.5,0,3.91
524029,161,C1236503001,2,F,28007,M1823072687,28007,es_transportation,95.49,0,3.91
297765,97,C2027631548,2,F,28007,M480139044,28007,es_health,733.75,1,3.91
15192,6,C886993530,3,M,28007,M348934600,28007,es_transportation,95.37,0,3.9
84654,31,C1918953803,2,F,28007,M348934600,28007,es_transportation,95.31,0,3.9
25930,10,C1546820736,2,M,28007,M348934600,28007,es_transportation,95.29,0,3.9
583005,176,C1452504275,3,M,28007,M480139044,28007,es_health,732.56,1,3.9
265647,88,C545527660,1,F,28007,M1823072687,28007,es_transportation,95.26,0,3.9
27977,11,C1978250683,3,F,28007,M840466850,28007,es_tech,615.84,1,3.9
443146,139,C1797237747,3,M,28007,M1823072687,28007,es_transportation,95.25,0,3.9
97599,35,C423454023,3,M,28007,M348934600,28007,es_transportation,95.24,0,3.9
154188,54,C2113737065,2,F,28007,M480139044,28007,es_health,732.18,1,3.9
104281,38,C454239699,3,F,28007,M348934600,28007,es_transportation,95.23,0,3.9
566440,172,C1634492186,3,M,28007,M1823072687,28007,es_transportation,95.23,0,3.9
342040,110,C46027917,5,F,28007,M480139044,28007,es_health,732.15,1,3.89
467768,145,C784613823,5,F,28007,M1823072687,28007,es_transportation,95.22,0,3.89
519663,159,C1580559195,2,M,28007,M1823072687,28007,es_transportation,95.22,0,3.89
180669,62,C1171394321,4,M,28007,M348934600,28007,es_transportation,95.21,0,3.89
575919,174,C507179979,2,F,28007,M1823072687,28007,es_transportation,95.18,0,3.89
475225,147,C1732307957,5,F,28007,M1823072687,28007,es_transportation,95.08,0,3.89
93800,34,C1146143839,3,F,28007,M348934600,28007,es_transportation,95.06,0,3.89
345186,111,C931370744,2,F,28007,M1823072687,28007,es_transportation,95.06,0,3.89
575733,174,C1274818444,5,F,28007,M348934600,28007,es_transportation,95.06,0,3.89
182255,63,C430171917,2,M,28007,M1823072687,28007,es_transportation,95.05,0,3.88
590713,178,C2128589842,3,F,28007,M85975013,28007,es_food,134.15,0,3.88
180831,62,C1846274338,3,M,28007,M480139044,28007,es_health,730.33,1,3.88
504324,155,C1427539236,2,F,28007,M1823072687,28007,es_transportation,95.0,0,3.88
289510,95,C857032107,3,M,28007,M1823072687,28007,es_transportation,94.97,0,3.88
429579,135,C869394149,1,F,28007,M1823072687,28007,es_transportation,94.95,0,3.88
355765,114,C440694138,2,F,28007,M1198415165,28007,es_wellnessandbeauty,319.12,1,3.88
342157,110,C599638364,4,F,28007,M855959430,28007,es_hyper,222.51,1,3.88
262277,87,C495473039,4,F,28007,M348934600,28007,es_transportation,94.91,0,3.88
415795,131,C1702053445,4,F,28007,M1823072687,28007,es_transportation,94.91,0,3.88
399103,126,C390271010,3,F,28007,M50039827,28007,es_health,729.29,1,3.88
95203,35,C1575599226,4,F,28007,M480139044,28007,es_health,729.12,1,3.88
25208,10,C1464489812,4,M,28007,M480139044,28007,es_health,729.03,1,3.87
249263,83,C492776916,2,M,28007,M1823072687,28007,es_transportation,94.84,0,3.87
490566,151,C1324001180,2,M,28007,M1823072687,28007,es_transportation,94.83,0,3.87
87709,32,C1575367607,3,F,28007,M348934600,28007,es_transportation,94.77,0,3.87
