transaction_count,avg_amount,total_amount,fraud_count,transaction_count_zscore,avg_amount_zscore,total_amount_zscore,anomaly_type
177,58.46084745762712,10347.57,5,0.7569462150561808,0.26829513500689633,1.34034517982346,fraude_détectée
175,36.15897142857143,6327.82,5,0.7102043699534857,-0.18756929397240543,0.23360452602634613,fraude_détectée
175,31.581257142857144,5526.72,5,0.7102043699534857,-0.2811406646574883,0.013041073633319857,fraude_détectée
174,40.761896551724135,7092.57,5,0.6868334474021381,-0.09348259785021655,0.44415988767603654,fraude_détectée
173,42.0664161849711,7277.49,5,0.6634625248507907,-0.06681739278282049,0.49507312399674364,fraude_détectée
173,39.25312138728324,6790.79,5,0.6634625248507907,-0.12432291495627146,0.3610720850756527,fraude_détectée
171,70.0693567251462,11981.86,5,0.6167206797480956,0.5055803948497918,1.7903072876893937,fraude_détectée
171,52.897426900584804,9045.460000000001,5,0.6167206797480956,0.1545753056928245,0.9818407771328055,fraude_détectée
171,51.500292397660814,8806.55,5,0.6167206797480956,0.12601699420580234,0.9160627039693824,fraude_détectée
171,45.53561403508772,7786.59,5,0.6167206797480956,0.0040952019647792414,0.6352414595519675,fraude_détectée
171,42.78953216374269,7317.01,5,0.6167206797480956,-0.05203644555133865,0.5059539973441066,fraude_détectée
171,41.49444444444445,7095.55,5,0.6167206797480956,-0.07850885634166078,0.4449803583889704,fraude_détectée
170,35.9335294117647,6108.7,5,0.5933497571967481,-0.19217747115560052,0.17327514930888274,fraude_détectée
168,84.90017857142857,14263.23,5,0.546607912094053,0.8087317585934065,2.4184271770738377,fraude_détectée
168,81.29279761904762,13657.19,5,0.546607912094053,0.7349946139771658,2.2515687640314344,fraude_détectée
167,45.96538922155689,7676.22,5,0.5232369895427056,0.01288007816595583,0.6048537573417336,fraude_détectée
166,38.85277108433735,6449.56,5,0.49986606699135805,-0.13250632795732764,0.26712268192988775,fraude_détectée
164,42.66621951219512,6997.26,5,0.45312422188866297,-0.054557034017099104,0.41791859114928676,fraude_détectée
162,43.12746913580247,6986.650000000001,5,0.40638237678596795,-0.045128800445683896,0.4149973850203516,fraude_détectée
161,68.28757763975155,10994.3,5,0.3830114542346204,0.46915970520590394,1.518406597332063,fraude_détectée
161,54.880186335403735,8835.710000000001,5,0.3830114542346204,0.19510416059182317,0.9240912026234592,fraude_détectée
160,48.503437500000004,7760.55,5,0.3596405316832729,0.06475938767637462,0.6280719772147881,fraude_détectée
160,40.136312499999995,6421.8099999999995,5,0.3596405316832729,-0.106269930904451,0.2594823925728703,fraude_détectée
157,50.70745222929936,7961.07,5,0.28952776402923036,0.10981084051043315,0.6832802951199805,fraude_détectée
156,38.536346153846154,6011.67,5,0.2661568414778828,-0.1389742533491312,0.14656029250486913,fraude_détectée
154,41.85766233766234,6446.08,5,0.2194149963751878,-0.07108445324341386,0.2661645483456563,fraude_détectée
154,41.82415584415585,6440.92,5,0.2194149963751878,-0.07176934712900161,0.264743867513865,fraude_détectée
154,36.20512987012987,5575.59,5,0.2194149963751878,-0.1866257862793216,0.026496242673947967,fraude_détectée
153,53.11601307189542,8126.75,5,0.19604407382384026,0.15904334506482465,0.7288962641531557,fraude_détectée
152,78.4946052631579,11931.18,5,0.17267315127249275,0.6777977952507939,1.7763537790546682,fraude_détectée
151,76.90523178807948,11612.69,5,0.14930222872114524,0.6453099977799661,1.6886652832955182,fraude_détectée
148,46.47689189189189,6878.58,5,0.07918946106710267,0.02333551574572993,0.3852429320180866,fraude_détectée
148,39.847635135135135,5897.45,5,0.07918946106710267,-0.11217067853312218,0.11511258618564366,fraude_détectée
140,37.60607142857143,5264.85,5,-0.10777791934367749,-0.15798965617348246,-0.05905847858008897,fraude_détectée
136,51.64492647058824,7023.71,5,-0.20126160954906758,0.12897340598838558,0.42520095704093014,fraude_détectée
136,47.869852941176475,6510.3,5,-0.20126160954906758,0.05180851920495571,0.28384596753512104,fraude_détectée
135,50.54859259259259,6824.0599999999995,5,-0.2246325321004151,0.1065636492211962,0.37023217253179536,fraude_détectée
134,103.9465671641791,13928.84,5,-0.2480034546517626,1.1980519686349358,2.3263610020074244,fraude_détectée
134,75.67619402985075,10140.61,5,-0.2480034546517626,0.6201876899024138,1.2833637641359548,fraude_détectée
133,39.568421052631585,5262.6,5,-0.27137437720311014,-0.11787799069455786,-0.059677961500928196,fraude_détectée
132,41.179848484848485,5435.74,5,-0.2947452997544577,-0.08493939641342717,-0.0120080624279929,fraude_détectée
132,40.2575,5313.99,5,-0.2947452997544577,-0.10379278187829033,-0.04552897158896028,fraude_détectée
128,69.967578125,8955.85,5,-0.3882289899598477,0.5034999759927632,0.9571688373388482,fraude_détectée
128,42.54125,5445.28,5,-0.3882289899598477,-0.057111489760751775,-0.009381454843634562,fraude_détectée
127,41.84708661417323,5314.58,5,-0.41159991251119527,-0.07130062770977381,-0.04536652940082906,fraude_détectée
126,85.6347619047619,10789.98,5,-0.43497083506254275,0.8237471057934103,1.462152041605009,fraude_détectée
124,52.07798387096774,6457.67,5,-0.4817126801652378,0.13782537271450598,0.26935557370233487,fraude_détectée
124,42.56338709677419,5277.86,5,-0.4817126801652378,-0.05665899352379484,-0.05547649066892541,fraude_détectée
123,45.81512195121952,5635.26,5,-0.5050836027165854,0.00980852027112318,0.04292492973460444,fraude_détectée
123,45.24967479674797,5565.71,5,-0.5050836027165854,-0.0017495766286764287,0.023776024337107213,fraude_détectée
122,48.48811475409836,5915.55,5,-0.5284545252679329,0.06444618107430462,0.12009598212661714,fraude_détectée
122,48.005819672131146,5856.71,5,-0.5284545252679329,0.0545877650444573,0.10389581543231467,fraude_détectée
121,42.760826446280994,5174.06,5,-0.5518254478192803,-0.052623208543029085,-0.0840553027503085,fraude_détectée
117,77.59504273504274,9078.62,5,-0.6453091380246705,0.6594101691301875,0.9909705787572628,fraude_détectée
115,77.8411304347826,8951.73,5,-0.6920509831273655,0.6644403571096464,0.9560344952793557,fraude_détectée
114,47.847280701754386,5454.59,5,-0.715421905678713,0.05134712837749667,-0.006818172180073003,fraude_détectée
112,89.58142857142857,10033.12,5,-0.7621637507814081,0.904419464658093,1.253769000064395,fraude_détectée
109,90.33623853211009,9846.65,5,-0.8322765184354506,0.9198482568935835,1.2024290088426652,fraude_détectée
108,60.38472222222222,6521.55,5,-0.8556474409867981,0.30762035006267074,0.2869433821393172,fraude_détectée
106,69.52066037735848,7369.19,5,-0.9023892860894932,0.49436469501622626,0.5203204945927248,fraude_détectée
106,45.251603773584904,4796.67,5,-0.9023892860894932,-0.0017101471240402021,-0.18796048474831661,fraude_détectée
103,53.403883495145635,5500.6,5,-0.9725020537435357,0.16492759829733372,0.005849565236732882,fraude_détectée
103,42.34388349514563,4361.42,5,-0.9725020537435357,-0.061145785750822586,-0.3077960142128838,fraude_détectée
99,52.89414141414141,5236.5199999999995,5,-1.0659857439489258,0.15450814827523834,-0.06685845686781162,fraude_détectée
99,44.05595959595959,4361.54,5,-1.0659857439489258,-0.026149869127044634,-0.3077629751237724,fraude_détectée
97,54.08030927835051,5245.79,5,-1.1127275890516208,0.17875416844801645,-0.06430618723395387,fraude_détectée
95,41.00536842105264,3895.51,5,-1.159469434154316,-0.08850587909618174,-0.4360730309454202,fraude_détectée
94,88.67574468085107,8335.52,5,-1.1828403567056633,0.8859067140233049,0.7863760194347588,fraude_détectée
92,43.66173913043478,4016.88,5,-1.2295822018083584,-0.03420798438041113,-0.402656745566639,fraude_détectée
90,67.315,6058.35,5,-1.2763240469110535,0.44927960409666334,0.15941249816921382,fraude_détectée
89,122.60494382022472,10911.84,5,-1.299694969462401,1.5794409696726712,1.495703236597662,fraude_détectée
88,38.96318181818182,3428.76,5,-1.3230658920137486,-0.13024946283658076,-0.5645813213017367,fraude_détectée
87,50.17942528735632,4365.61,5,-1.346436814565096,0.09901763638442375,-0.30664239935140997,fraude_détectée
85,69.99741176470587,5949.78,5,-1.393178659667791,0.5041097944273726,0.12952038229565122,fraude_détectée
79,62.042151898734176,4901.33,5,-1.5334041949758763,0.3414992592661878,-0.1591448925283015,fraude_détectée
79,52.76949367088608,4168.79,5,-1.5334041949758763,0.15196026969190216,-0.360832012009,fraude_détectée
75,62.21373333333333,4666.03,5,-1.6268878851812663,0.3450064921377672,-0.22392903976095554,fraude_détectée
70,72.11942857142857,5048.36,5,-1.7437424979380038,0.5474851579448105,-0.11866374859452716,fraude_détectée
69,84.83855072463768,5853.860000000001,5,-1.7671134204893515,0.8074720464889203,0.10311113706591846,fraude_détectée
69,60.70202898550724,4188.44,5,-1.7671134204893515,0.3141063006736302,-0.35542186116700414,fraude_détectée
68,98.12882352941176,6672.76,5,-1.790484343040699,1.0791336150150015,0.3285753876771396,fraude_détectée
66,41.71409090909091,2753.13,5,-1.837226188143394,-0.07401914390433345,-0.7505996527713414,fraude_détectée
65,65.67738461538461,4269.03,5,-1.8605971106947414,0.41580571153162504,-0.33323335957125577,fraude_détectée
62,112.85870967741936,6997.24,5,-1.9307098783487842,1.3802217893481061,0.4179130846344347,fraude_détectée
58,75.58344827586207,4383.84,5,-2.0241935685541743,0.6182919081248082,-0.30162321106389905,fraude_détectée
54,62.06092592592592,3351.29,5,-2.117677258759564,0.34188301223720496,-0.5859108065805879,fraude_détectée
52,136.21730769230768,7083.3,5,-2.1644191038622593,1.8576862830050997,0.441607618042179,fraude_détectée
52,65.23230769230769,3392.08,5,-2.1644191038622593,0.40670805817161226,-0.5746802695401292,fraude_détectée
50,69.304,3465.2,5,-2.211160948964954,0.4899360200886872,-0.5545484512415672,fraude_détectée
43,60.44441860465117,2599.11,5,-2.374757406824387,0.3088405818159388,-0.7930053236458564,fraude_détectée
41,69.59121951219511,2853.24,5,-2.421499251927082,0.49580696828819976,-0.7230367926801347,fraude_détectée
35,111.262,3894.17,5,-2.561724787235167,1.3475840352688446,-0.4364419674404978,fraude_détectée
32,270.0325,8641.04,5,-2.6318375548892097,4.592953313932298,0.8704935403124489,fraude_détectée
31,155.58741935483872,4823.21,5,-2.6552084774405573,2.2536235970140552,-0.18065333953983964,fraude_détectée
30,147.101,4413.03,5,-2.6785793999919045,2.0801558264896287,-0.29358645263754485,fraude_détectée
29,133.22862068965517,3863.63,5,-2.701950322543252,1.796595633407415,-0.4448504156193557,fraude_détectée
27,74.94074074074075,2023.4,5,-2.748692167645947,0.6051545602569849,-0.9515131069153474,fraude_détectée
26,112.42307692307692,2923.0,5,-2.7720630901972947,1.371317180760727,-0.7038300688766924,fraude_détectée
24,155.68625,3736.47,5,-2.81880493529999,2.2556437578096498,-0.4798608370477632,fraude_détectée
20,353.854,7077.08,5,-2.9122886255053797,6.306317704618784,0.4398950919232367,fraude_détectée
20,149.5615,2991.23,5,-2.9122886255053797,2.130450000219329,-0.6850445934594209,fraude_détectée
18,169.34277777777777,3048.17,5,-2.959030470608075,2.5347918092626216,-0.6693675456760494,fraude_détectée
17,119.98882352941177,2039.8100000000002,5,-2.9824013931594227,1.5259658189293503,-0.9469950114793599,fraude_détectée
14,472.8328571428571,6619.66,5,-3.052514160813465,8.738320676089657,0.31395559074533363,fraude_détectée
8,364.7375,2917.9,5,-3.19273969612155,6.528783317212645,-0.7052342301639279,fraude_détectée
7,191.32999999999998,1339.31,5,-3.216110618672898,2.9842245157360936,-1.1398606941673077,fraude_détectée
187,54.78812834224598,10245.38,4,0.9906554405696559,0.1932224370799014,1.312209642187655,fraude_détectée
186,45.44854838709678,8453.43,4,0.9672845180183084,0.0023155251405787575,0.8188396777441604,fraude_détectée
183,35.87754098360656,6565.59,4,0.8971717503642659,-0.19332190998211488,0.2990687278432104,fraude_détectée
179,40.912122905027935,7323.27,4,0.8036880601588758,-0.09041187632538797,0.5076775364927527,fraude_détectée
179,39.208379888268155,7018.3,4,0.8036880601588758,-0.1252374594490135,0.42371144477349004,fraude_détectée
179,33.697094972067035,6031.78,4,0.8036880601588758,-0.23789160334224554,0.15209709318845882,fraude_détectée
178,39.27606741573034,6991.14,4,0.7803171376075283,-0.12385388364510495,0.41623359760460404,fraude_détectée
177,49.10796610169492,8692.11,4,0.7569462150561808,0.07711633403614584,0.8845544259867864,fraude_détectée
177,32.64197740112994,5777.63,4,0.7569462150561808,-0.25945887276633406,0.08212305570788511,fraude_détectée
176,65.27988636363636,11489.26,4,0.7335752925048332,0.4076805962580308,1.6546818268869907,fraude_détectée
176,38.724602272727275,6815.53,4,0.7335752925048332,-0.13512617940128063,0.36788364394745826,fraude_détectée
176,37.71823863636364,6638.41,4,0.7335752925048332,-0.15569688761608494,0.3191179484189939,fraude_détectée
176,37.488409090909094,6597.96,4,0.7335752925048332,-0.16039474865543016,0.3079810221310175,fraude_détectée
174,63.25241379310345,11005.92,4,0.6868334474021381,0.3662377766300751,1.5216058824610197,fraude_détectée
174,41.20885057471264,7170.34,4,0.6868334474021381,-0.08434657538268045,0.4655719706776665,fraude_détectée
171,54.442807017543856,9309.72,4,0.6167206797480956,0.1861638511432466,1.0545983578710165,fraude_détectée
171,40.35327485380117,6900.41,4,0.6167206797480956,-0.10183508338773452,0.3912532929789401,fraude_détectée
171,35.59070175438597,6086.01,4,0.6167206797480956,-0.19918508495749132,0.16702800820939742,fraude_détectée
171,33.87719298245614,5793.0,4,0.6167206797480956,-0.23421028628356522,0.08635481237157354,fraude_détectée
170,43.99905882352941,7479.84,4,0.5933497571967481,-0.02731295684659666,0.5507852880108854,fraude_détectée
170,40.158764705882355,6826.99,4,0.5933497571967481,-0.10581099363834151,0.37103887695759946,fraude_détectée
170,35.51476470588236,6037.51,4,0.5933497571967481,-0.2007372861808042,0.15367470969352953,fraude_détectée
170,33.65976470588235,5722.16,4,0.5933497571967481,-0.23865465755596973,0.06685073676612849,fraude_détectée
169,65.2384023668639,11025.289999999999,4,0.5699788346454006,0.4068326371681398,1.5269389420950887,fraude_détectée
169,64.59408284023668,10916.4,4,0.5699788346454006,0.3936623391760132,1.496958721983896,fraude_détectée
168,60.45666666666666,10156.72,4,0.546607912094053,0.3090909399378081,1.2877992618491634,fraude_détectée
168,43.441785714285714,7298.22,4,0.546607912094053,-0.03870397110028202,0.5007806266407425,fraude_détectée
166,42.714277108433734,7090.57,4,0.49986606699135805,-0.053574706403095175,0.4436092361908461,fraude_détectée
165,37.826787878787876,6241.42,4,0.4764951444400105,-0.15347807255544196,0.2098163818661197,fraude_détectée
164,38.177926829268294,6261.18,4,0.45312422188866297,-0.14630057067422803,0.2152568185398012,fraude_détectée
162,41.60753086419753,6740.42,4,0.40638237678596795,-0.07619729851132902,0.34720392742113176,fraude_détectée
161,43.69018633540372,7034.12,4,0.3830114542346204,-0.03362650554731528,0.4280670980213463,fraude_détectée
161,41.1972049689441,6632.75,4,0.3830114542346204,-0.08458461891842955,0.317559604715905,fraude_détectée
160,39.746375,6359.42,4,0.3596405316832729,-0.11424049963792991,0.24230481949235502,fraude_détectée
159,38.22974842767295,6078.53,4,0.3362696091319254,-0.14524130447909914,0.1649685716547851,fraude_détectée
158,45.35962025316456,7166.82,4,0.31289868658057785,0.0004977779276361831,0.4646028240637312,fraude_détectée
158,36.86094936708861,5824.03,4,0.31289868658057785,-0.1732204216317429,0.09489817016430298,fraude_détectée
155,40.51516129032258,6279.85,4,0.2427859189265353,-0.09852602239895576,0.22039715015405387,fraude_détectée
155,34.7941935483871,5393.1,4,0.2427859189265353,-0.21546621565842172,-0.02374795209225269,fraude_détectée
152,42.86861842105263,6516.03,4,0.17267315127249275,-0.05041987251139641,0.28542358404019147,fraude_détectée
151,61.98682119205298,9360.01,4,0.14930222872114524,0.340368264681993,1.06844448946613,fraude_détectée
151,43.421721854304636,6556.68,4,0.14930222872114524,-0.03911408906800271,0.2966155754766871,fraude_détectée
149,52.293892617449664,7791.79,4,0.10256038361845018,0.14223868383229654,0.6366731534134625,fraude_détectée
148,48.204121621621624,7134.21,4,0.07918946106710267,0.05864118211359464,0.4556244515977013,fraude_détectée
148,44.67351351351351,6611.68,4,0.07918946106710267,-0.013526677086031001,0.3117584913194239,fraude_détectée
146,67.53630136986301,9860.3,4,0.03244761596440763,0.4538031438416384,1.2061872052290898,fraude_détectée
146,50.42712328767123,7362.36,4,0.03244761596440763,0.10408073992449188,0.5184400197707995,fraude_détectée
146,37.63328767123288,5494.46,4,0.03244761596440763,-0.15743333898726647,0.004159065177198174,fraude_détectée
146,37.15027397260274,5423.94,4,0.03244761596440763,-0.16730644399548814,-0.015256906190616482,fraude_détectée
145,54.1008275862069,7844.62,4,0.009076693413060107,0.1791735756172782,0.6512186123947677,fraude_détectée
145,44.85475862068965,6503.94,4,0.009076693413060107,-0.009821912644667488,0.2820948958122153,fraude_détectée
144,43.91,6323.04,4,-0.014294229138287413,-0.029133375437432284,0.23228846897674107,fraude_détectée
143,48.45041958041958,6928.41,4,-0.03766515168963493,0.06367566792097318,0.39896241377160613,fraude_détectée
143,42.89097902097902,6133.41,4,-0.03766515168963493,-0.049962807728873335,0.1800784484084105,fraude_détectée
142,37.300563380281694,5296.68,4,-0.06103607424098245,-0.1642344335994145,-0.0502948601932833,fraude_détectée
141,41.42737588652482,5841.26,4,-0.08440699679232998,-0.0798797800172593,0.09964203270921865,fraude_détectée
140,36.01128571428571,5041.58,4,-0.10777791934367749,-0.19058808323136933,-0.12053045712932266,fraude_détectée
136,51.99404411764706,7071.19,4,-0.20126160954906758,0.1361095911512714,0.4382734232993508,fraude_détectée
135,86.61185185185185,11692.6,4,-0.2246325321004151,0.8437194413140304,1.7106665633863019,fraude_détectée
131,42.56648854961832,5576.21,4,-0.31811622230580516,-0.05659559786918926,0.026666944634356968,fraude_détectée
131,33.498854961832066,4388.35,4,-0.31811622230580516,-0.24194375433388754,-0.3003814919647946,fraude_détectée
129,46.52116279069767,6001.23,4,-0.36485806740850024,0.02424044087302443,0.14368589175217494,fraude_détectée
129,43.309999999999995,5586.99,4,-0.36485806740850024,-0.041397754318887446,0.029634956139533312,fraude_détectée
128,44.8559375,5741.56,4,-0.3882289899598477,-0.009797815607138046,0.0721920561724758,fraude_détectée
126,70.14285714285714,8838.0,4,-0.43497083506254275,0.5070827898010453,0.924721698574002,fraude_détectée
126,55.8915873015873,7042.34,4,-0.43497083506254275,0.2157778350090649,0.430330275625479,fraude_détectée
126,48.137142857142855,6065.28,4,-0.43497083506254275,0.05727209387262902,0.1613205055653985,fraude_détectée
126,47.55039682539683,5991.35,4,-0.43497083506254275,0.04527863447175645,0.14096567341533445,fraude_détectée
126,42.929761904761904,5409.15,4,-0.43497083506254275,-0.04917006109415874,-0.019328973923599696,fraude_détectée
124,45.33709677419355,5621.8,4,-0.4817126801652378,3.738379458792597e-05,0.039219045239272846,fraude_détectée
124,41.53975806451613,5150.93,4,-0.4817126801652378,-0.0775826173332451,-0.09042358717653583,fraude_détectée
124,41.53637096774194,5150.51,4,-0.4817126801652378,-0.07765185173015648,-0.09053922398842584,fraude_détectée
122,41.146557377049184,5019.88,4,-0.5284545252679329,-0.08561988767915048,-0.12650502574363875,fraude_détectée
121,45.60314049586777,5517.9800000000005,4,-0.5518254478192803,0.00547548546399636,0.010634726643037742,fraude_détectée
120,119.07816666666668,14289.380000000001,4,-0.5751963703706279,1.5073514176031784,2.425626945242703,fraude_détectée
120,37.842083333333335,4541.05,4,-0.5751963703706279,-0.153165423805926,-0.25833925107050537,fraude_détectée
119,59.076218487394954,7030.07,4,-0.5985672929219754,0.2808737074431362,0.4269520287638356,fraude_détectée
119,46.024033613445376,5476.86,4,-0.5985672929219754,0.014078806568277362,-0.000686667892477704,fraude_détectée
118,50.11330508474576,5913.37,4,-0.621938215473323,0.0976660976901997,0.11949577200775949,fraude_détectée
117,40.69598290598291,4761.43,4,-0.6453091380246705,-0.09482991439159723,-0.19766296391737193,fraude_détectée
113,41.9958407079646,4745.53,4,-0.7387928282300605,-0.06826000009906573,-0.202040643224636,fraude_détectée
113,37.52513274336283,4240.34,4,-0.7387928282300605,-0.1596440940094243,-0.34113245512631235,fraude_détectée
111,52.244054054054054,5799.09,4,-0.7855346733327556,0.1412199521249779,0.08803154614397843,fraude_détectée
109,50.46284403669725,5500.45,4,-0.8322765184354506,0.10481089459113267,0.005808266375343449,fraude_détectée
107,45.22028037383177,4838.57,4,-0.8790183635381457,-0.002350417194753061,-0.17642433613357722,fraude_détectée
104,44.396057692307686,4617.19,4,-0.9491311311921882,-0.019198049276253553,-0.23737594902930587,fraude_détectée
102,48.76627450980392,4974.16,4,-0.9958729762948832,0.07013194213021459,-0.13909291869509205,fraude_détectée
101,33.30564356435644,3363.87,4,-1.0192438988462307,-0.2458931173053151,-0.5824472087387402,fraude_détectée
100,59.718999999999994,5971.9,4,-1.0426148213975783,0.2940125674574413,0.13561058772185733,fraude_détectée
100,39.3789,3937.89,4,-1.0426148213975783,-0.12175192068703443,-0.42440472597423506,fraude_détectée
99,44.27545454545455,4383.27,4,-1.0659857439489258,-0.021663253755091254,-0.30178014673717823,fraude_détectée
97,40.95443298969072,3972.58,4,-1.1127275890516208,-0.08954703147736985,-0.41485367596360706,fraude_détectée
93,42.03043010752688,3908.83,4,-1.206211279257011,-0.06755297092987587,-0.432405692054052,fraude_détectée
92,57.84847826086957,5322.06,4,-1.2295822018083584,0.25577792193295146,-0.04330709284621673,fraude_détectée
92,47.75902173913043,4393.83,4,-1.2295822018083584,0.04954305944865608,-0.29887270689537293,fraude_détectée
91,47.321648351648356,4306.27,4,-1.252953124359706,0.04060287122074664,-0.3229802289170098,fraude_détectée
91,39.292637362637365,3575.63,4,-1.252953124359706,-0.123515183466916,-0.5241442294867775,fraude_détectée
89,45.2447191011236,4026.78,4,-1.299694969462401,-0.0018508741766071202,-0.39993102071494635,fraude_détectée
86,50.892558139534884,4376.76,4,-1.3698077371164437,0.11359452220430824,-0.30357251732147317,fraude_détectée
85,60.12011764705883,5110.21,4,-1.393178659667791,0.3022116654567202,-0.10163485141501305,fraude_détectée
84,92.77416666666666,7793.03,4,-1.4165495822191385,0.9696810474401851,0.6370145573342806,fraude_détectée
84,37.36642857142857,3138.78,4,-1.4165495822191385,-0.16288810750053992,-0.6444202801394969,fraude_détectée
83,36.971686746987956,3068.65,4,-1.4399205047704862,-0.1709568796593675,-0.6637288744676993,fraude_détectée
82,90.18341463414635,7395.04,4,-1.4632914273218336,0.9167244399156366,0.5274376650388112,fraude_détectée
82,53.85390243902438,4416.0199999999995,4,-1.4632914273218336,0.1741262696832691,-0.29276322866718524,fraude_détectée
82,52.19451219512195,4279.95,4,-1.4632914273218336,0.14020728524425305,-0.330226802462116,fraude_détectée
81,57.233827160493824,4635.94,4,-1.4866623498731812,0.24321406530809905,-0.2322135913556456,fraude_détectée
79,91.51417721518987,7229.62,4,-1.5334041949758763,0.9439260674076049,0.48189328069871074,fraude_détectée
79,61.59683544303798,4866.150000000001,4,-1.5334041949758763,0.3323967097081797,-0.16883085215280097,fraude_détectée
79,50.613417721518985,3998.46,4,-1.5334041949758763,0.10788871579151699,-0.4077282457452429,fraude_détectée
79,44.27506329113924,3497.73,4,-1.5334041949758763,-0.021671251240361213,-0.5455921048349447,fraude_détectée
78,60.91641025641026,4751.4800000000005,4,-1.5567751175272238,0.31848838922603434,-0.20040245505619425,fraude_détectée
78,52.13974358974359,4066.9,4,-1.5567751175272238,0.1390877803656378,-0.3888849519220264,fraude_détectée
77,51.71220779220779,3981.84,4,-1.5801460400785712,0.1303486786883643,-0.4123041595871753,fraude_détectée
75,59.385200000000005,4453.89,4,-1.6268878851812663,0.28718948467305866,-0.28233664279510423,fraude_détectée
75,53.06413333333333,3979.81,4,-1.6268878851812663,0.15798289044816408,-0.4128630708446437,fraude_détectée
72,62.6025,4507.38,4,-1.6970006528353088,0.35295312829856784,-0.26760946882368625,fraude_détectée
72,52.62972222222223,3789.34,4,-1.6970006528353088,0.14910325301986327,-0.46530436503675415,fraude_détectée
68,145.8401470588235,9917.13,4,-1.790484343040699,2.0543831961823193,1.2218339671807759,fraude_détectée
68,40.20205882352941,2733.7400000000002,4,-1.790484343040699,-0.10492603453473849,-0.7559382189202627,fraude_détectée
67,77.69925373134329,5205.85,4,-1.8138552655920464,0.6615403077005939,-0.07530269739320662,fraude_détectée
64,62.4234375,3995.1,4,-1.883968033246089,0.3492929777261336,-0.4086533402403629,fraude_détectée
61,48.21950819672131,2941.39,4,-1.9540808009001316,0.058955693424778764,-0.6987668284703664,fraude_détectée
61,43.4727868852459,2651.84,4,-1.9540808009001316,-0.0380702875895745,-0.7784873972388108,fraude_détectée
56,53.95732142857143,3021.61,4,-2.070935413656869,0.17624021913550628,-0.6766801973993782,fraude_détectée
53,77.54301886792453,4109.78,4,-2.1410481813109117,0.6583467684348271,-0.37707898407954366,fraude_détectée
50,155.7502,7787.51,4,-2.211160948964954,2.2569509361920983,0.6354947592351551,fraude_détectée
49,72.84857142857143,3569.58,4,-2.234531871516302,0.5623892983759884,-0.5258099502294785,fraude_détectée
48,87.69458333333334,4209.34,4,-2.2579027940676495,0.8658511565069774,-0.349667553146764,fraude_détectée
43,60.51558139534884,2602.17,4,-2.374757406824387,0.31029519419490204,-0.7921628268735151,fraude_détectée
37,72.14405405405405,2669.33,4,-2.514982942132472,0.5479885183599064,-0.7736719500008206,fraude_détectée
30,106.60600000000001,3198.1800000000003,4,-2.6785793999919045,1.252412455148753,-0.6280659310293412,fraude_détectée
29,114.5355172413793,3321.5299999999997,4,-2.701950322543252,1.414496794807597,-0.5941045006802216,fraude_détectée
28,114.35964285714284,3202.0699999999997,4,-2.7253212450946,1.4109018113345662,-0.626994913890646,fraude_détectée
28,84.48,2365.44,4,-2.7253212450946,0.8001430432636257,-0.8573406899180802,fraude_détectée
27,66.21703703703704,1787.8600000000001,4,-2.748692167645947,0.4268365478040254,-1.0163633323262242,fraude_détectée
26,111.13653846153845,2889.5499999999997,4,-2.7720630901972947,1.3450195221976067,-0.7130397149665024,fraude_détectée
20,439.04200000000003,8780.84,4,-2.9122886255053797,8.047614218207784,0.9089840791272596,fraude_détectée
20,185.964,3719.2799999999997,4,-2.9122886255053797,2.8745400872729467,-0.48459368656297497,fraude_détectée
19,123.27157894736844,2342.1600000000003,4,-2.9356595480567274,1.5930674126309672,-0.8637502732056968,fraude_détectée
18,505.315,9095.67,4,-2.959030470608075,9.40227618755891,0.995664882668511,fraude_détectée
17,110.94411764705882,1886.05,4,-2.9824013931594227,1.341086319241846,-0.9893290976608001,fraude_détectée
17,107.81117647058824,1832.79,4,-2.9824013931594227,1.2770470232392677,-1.0039929467114213,fraude_détectée
16,135.494375,2167.91,4,-3.00577231571077,1.8429090822646799,-0.911725783852913,fraude_détectée
15,385.05,5775.75,4,-3.0291432382621175,6.943983643928575,0.08160544331180608,fraude_détectée
15,158.668,2380.02,4,-3.0291432382621175,2.3165926106926147,-0.853326440591042,fraude_détectée
15,158.33800000000002,2375.07,4,-3.0291432382621175,2.3098472023078145,-0.8546893030168883,fraude_détectée
14,142.12571428571428,1989.76,4,-3.052514160813465,1.9784578447504766,-0.9607750648962504,fraude_détectée
14,90.34214285714286,1264.79,4,-3.052514160813465,0.9199689450256522,-1.1603779685055033,fraude_détectée
12,213.82000000000002,2565.84,4,-3.09925600591616,3.4439343174759705,-0.8021654111019992,fraude_détectée
12,202.53666666666666,2430.44,4,-3.09925600591616,3.213295859066383,-0.8394445166493913,fraude_détectée
10,169.25900000000001,1692.5900000000001,4,-3.1459978510188553,2.533079338581767,-1.0425936158232705,fraude_détectée
5,270.31,1351.55,4,-3.2628524637755927,4.598625589164971,-1.1364907070779424,fraude_détectée
184,38.59380434782609,7101.26,3,0.9205426729156134,-0.1377997715811078,0.44655246837918905,fraude_détectée
183,65.16054644808743,11924.380000000001,3,0.8971717503642659,0.40524121302474253,1.7744815640050209,fraude_détectée
183,35.646612021857926,6523.33,3,0.8971717503642659,-0.19804224378475865,0.2874334619611366,fraude_détectée
